respondent_id,Age,Sex,Religion,MaritalStatus,LivingWithChildren,CovidExperience,assigned_block,ideology_id,ideology_name,sampling_seed
918,75,Female,Jewish,Single,No,None,1,,,20260909
919,64,Male,No religion,Married,No,Had COVID,4,,,20260909
920,53,Male,Christian,Married,Yes,Long COVID,2,,,20260909
921,66,Female,Hindu,Married,No,None,1,,,20260909
922,76,Female,Christian,Married,No,None,3,,,20260909
923,58,Male,No religion,Single,No,Long COVID,2,2,Libertarianism,20260909
924,38,Female,Christian,Married,No,None,2,,,20260909
925,23,Male,Muslim,Single,No,Had COVID,1,,,20260909
926,38,Female,No religion,Single,No,None,1,,,20260909
927,29,Male,Christian,Single,Yes,Had COVID,1,,,20260909
928,23,Male,Christian,Single,No,Had COVID,2,3,Communitarianism,20260909
929,40,Male,Christian,Married,Yes,None,2,,,20260909
930,45,Male,No religion,Single,No,None,4,,,20260909
931,43,Female,Christian,Single,Yes,None,1,,,20260909
932,24,Female,Christian,Single,No,Had COVID,1,3,Communitarianism,20260909
933,29,Female,Christian,Single,No,Had COVID,1,,,20260909
934,23,Female,No religion,Single,No,Bereaved,3,,,20260909
935,38,Female,No religion,Married,Yes,Had COVID,2,,,20260909
936,56,Female,No religion,Married,No,Had COVID,1,,,20260909
937,22,Female,Christian,Single,No,Bereaved,1,,,20260909
938,37,Female,No religion,Married,Yes,None,3,,,20260909
939,24,Male,No religion,Single,No,Bereaved,4,4,Conspiracy Ideation,20260909
940,62,Female,Muslim,Widowed,No,Had COVID,1,,,20260909
941,47,Female,No religion,Married,No,None,1,,,20260909
942,58,Female,No religion,Married,No,Had COVID,3,,,20260909
943,46,Male,Christian,Married,No,Bereaved,1,,,20260909
944,41,Male,Christian,Married,No,None,1,,,20260909
945,57,Male,Not answered,Married,No,None,1,,,20260909
946,83,Male,Christian,Married,No,Bereaved,2,3,Communitarianism,20260909
947,57,Male,Christian,Separated,No,None,1,,,20260909
948,73,Female,Christian,Married,No,Bereaved,1,,,20260909
949,69,Male,No religion,Married,No,Bereaved,4,,,20260909
950,36,Male,Not answered,Divorced,Yes,Bereaved,2,,,20260909
951,79,Female,Christian,Widowed,No,None,3,,,20260909
952,36,Female,No religion,Married,No,Long COVID,2,,,20260909
953,42,Male,Christian,Married,No,Had COVID,1,,,20260909
954,28,Female,Hindu,Married,Yes,None,3,,,20260909
955,57,Male,Christian,Married,No,Had COVID,1,,,20260909
956,42,Male,Christian,Married,No,Had COVID,1,,,20260909
957,33,Male,Christian,Single,Yes,None,4,,,20260909
958,39,Female,No religion,Married,Yes,Bereaved,3,,,20260909
959,63,Female,Christian,Married,No,None,2,,,20260909
960,82,Female,No religion,Divorced,No,Bereaved,3,,,20260909
961,56,Male,Muslim,Single,No,Had COVID,4,,,20260909
962,55,Male,No religion,Separated,Yes,Bereaved,1,,,20260909
963,48,Male,Christian,Married,Yes,Had COVID,4,1,Scientific Rationalism,20260909
964,43,Female,Not answered,Married,Yes,Long COVID,1,,,20260909
965,33,Male,Muslim,Single,No,Had COVID,2,,,20260909
966,68,Male,Christian,Married,No,Had COVID,3,,,20260909
967,23,Female,Christian,Single,No,Had COVID,1,3,Communitarianism,20260909
968,58,Male,Christian,Single,No,Had COVID,2,4,Conspiracy Ideation,20260909
969,26,Female,Christian,Married,No,None,3,,,20260909
970,39,Female,No religion,Married,No,Had COVID,4,,,20260909
971,21,Male,Christian,Married,No,None,4,,,20260909
972,43,Female,No religion,Single,Yes,Bereaved,1,,,20260909
973,81,Male,No religion,Married,No,Bereaved,4,,,20260909
974,50,Male,Christian,Married,No,None,2,,,20260909
975,74,Male,Muslim,Married,No,Had COVID,1,,,20260909
976,75,Male,Christian,Married,No,None,2,3,Communitarianism,20260909
977,85,Female,No religion,Married,No,Had COVID,1,,,20260909
978,25,Male,No religion,Single,No,None,3,4,Conspiracy Ideation,20260909
979,47,Male,No religion,Married,Yes,Had COVID,1,,,20260909
980,73,Male,Christian,Married,No,Had COVID,2,,,20260909
981,50,Female,No religion,Married,No,Had COVID,2,,,20260909
982,46,Female,Christian,Divorced,No,Had COVID,1,5,Institutional Trust and Technocratic Governance,20260909
983,70,Female,Christian,Widowed,No,None,4,,,20260909
984,36,Female,No religion,Married,Yes,None,2,5,Institutional Trust and Technocratic Governance,20260909
985,38,Female,No religion,Married,No,None,2,,,20260909
986,42,Male,Christian,Married,Yes,Bereaved,2,,,20260909
987,79,Female,No religion,Married,No,None,2,,,20260909
988,60,Male,Christian,Married,No,Bereaved,2,,,20260909
989,63,Male,Sikh,Married,No,Long COVID,3,,,20260909
990,19,Male,No religion,Single,No,None,4,,,20260909
991,63,Male,Christian,Married,No,Long COVID,1,3,Communitarianism,20260909
992,77,Female,Christian,Widowed,No,Had COVID,1,,,20260909
993,47,Female,Christian,Married,No,None,1,,,20260909
994,25,Female,Christian,Married,No,None,2,,,20260909
995,75,Female,Christian,Widowed,No,Had COVID,3,,,20260909
996,42,Male,No religion,Single,No,Had COVID,2,,,20260909
997,62,Female,Other religion,Married,No,Had COVID,2,,,20260909
998,19,Male,Christian,Single,No,Had COVID,3,,,20260909
999,71,Male,Hindu,Single,No,Bereaved,4,,,20260909
1000,43,Male,No religion,Married,Yes,None,2,,,20260909
1001,54,Male,Muslim,Married,No,Had COVID,2,,,20260909
1002,40,Female,No religion,Single,Yes,Had COVID,4,4,Conspiracy Ideation,20260909
1003,21,Male,Christian,Single,No,None,4,5,Institutional Trust and Technocratic Governance,20260909
1004,62,Female,No religion,Divorced,No,None,1,,,20260909
1005,90,Female,Christian,Widowed,No,Bereaved,4,,,20260909
1006,34,Female,Muslim,Single,Yes,Bereaved,4,,,20260909
1007,45,Male,Christian,Married,No,None,2,,,20260909
1008,53,Female,Christian,Divorced,No,None,4,,,20260909
1009,34,Male,No religion,Single,Yes,Had COVID,1,,,20260909
1010,31,Female,Buddhist,Single,Yes,Had COVID,3,,,20260909
1011,54,Female,No religion,Widowed,No,None,3,,,20260909
1012,57,Male,Christian,Single,No,None,3,,,20260909
1013,32,Male,Christian,Single,No,None,2,,,20260909
1014,62,Male,No religion,Married,No,None,4,,,20260909
1015,55,Female,Not answered,Divorced,No,None,2,5,Institutional Trust and Technocratic Governance,20260909
1016,61,Male,Muslim,Divorced,No,Had COVID,4,1,Scientific Rationalism,20260909
1017,82,Male,Not answered,Married,No,None,1,,,20260909
1018,58,Female,Not answered,Married,No,None,3,,,20260909
1019,44,Female,No religion,Single,Yes,Bereaved,4,,,20260909
1020,71,Female,Christian,Married,No,Bereaved,2,2,Libertarianism,20260909
1021,39,Female,No religion,Single,No,Had COVID,4,3,Communitarianism,20260909
1022,60,Male,Christian,Divorced,No,None,3,,,20260909
1023,31,Male,Muslim,Single,No,None,1,,,20260909
1024,70,Male,Christian,Married,No,Had COVID,2,,,20260909
1025,78,Male,Christian,Widowed,No,None,2,2,Libertarianism,20260909
1026,28,Male,No religion,Single,No,None,2,,,20260909
1027,35,Male,Christian,Single,Yes,None,1,,,20260909
1028,40,Female,No religion,Married,Yes,None,1,,,20260909
1029,19,Male,Christian,Single,No,None,1,,,20260909
1030,64,Male,Christian,Married,No,Long COVID,4,,,20260909
1031,31,Female,Christian,Married,No,Had COVID,1,,,20260909
1032,22,Male,No religion,Single,No,None,1,,,20260909
1033,44,Male,No religion,Divorced,Yes,Had COVID,1,1,Scientific Rationalism,20260909
1034,70,Female,Christian,Widowed,No,Had COVID,1,,,20260909
1035,90,Male,Christian,Separated,No,None,2,,,20260909
1036,64,Male,No religion,Single,No,Had COVID,2,5,Institutional Trust and Technocratic Governance,20260909
1037,70,Female,Christian,Married,No,None,2,3,Communitarianism,20260909
1038,68,Male,Christian,Married,No,Had COVID,4,,,20260909
1039,49,Female,Christian,Single,No,Had COVID,1,,,20260909
1040,50,Female,Christian,Married,Yes,None,3,,,20260909
1041,67,Male,Christian,Married,No,Had COVID,4,,,20260909
1042,56,Male,Not answered,Married,No,Bereaved,3,,,20260909
1043,78,Female,Not answered,Divorced,No,None,4,,,20260909
1044,39,Female,Not answered,Married,Yes,Had COVID,3,,,20260909
1045,34,Female,Christian,Single,No,None,1,,,20260909
1046,61,Female,Muslim,Married,No,Had COVID,3,,,20260909
1047,55,Male,No religion,Divorced,No,Had COVID,1,3,Communitarianism,20260909
1048,45,Male,Christian,Married,Yes,None,3,,,20260909
1049,88,Female,Christian,Widowed,No,Had COVID,3,,,20260909
1050,77,Male,No religion,Married,No,Bereaved,2,,,20260909
1051,47,Female,Christian,Married,Yes,None,3,,,20260909
1052,45,Female,Hindu,Married,No,None,2,,,20260909
1053,78,Female,Christian,Single,No,None,4,,,20260909
1054,73,Male,No religion,Divorced,No,Had COVID,3,,,20260909
1055,41,Male,Christian,Single,Yes,Had COVID,4,,,20260909
1056,50,Female,Christian,Divorced,No,Had COVID,4,,,20260909
1057,54,Female,Christian,Separated,No,Had COVID,4,,,20260909
1058,23,Female,Christian,Single,No,None,4,,,20260909
1059,65,Male,No religion,Divorced,No,Had COVID,4,,,20260909
1060,73,Female,No religion,Married,No,Had COVID,3,2,Libertarianism,20260909
1061,55,Male,No religion,Widowed,No,Had COVID,1,,,20260909
1062,60,Male,Christian,Married,No,None,1,,,20260909
1063,42,Female,No religion,Widowed,Yes,None,3,,,20260909
1064,39,Female,No religion,Married,No,Had COVID,1,,,20260909
1065,61,Female,Sikh,Widowed,No,Bereaved,2,,,20260909
1066,63,Male,Christian,Divorced,Yes,Had COVID,2,,,20260909
1067,56,Male,No religion,Divorced,No,None,3,4,Conspiracy Ideation,20260909
1068,39,Male,No religion,Single,Yes,None,4,,,20260909
1069,24,Female,Christian,Single,No,Bereaved,1,,,20260909
1070,25,Male,No religion,Single,Yes,Bereaved,2,,,20260909
1071,67,Female,Christian,Married,No,None,4,,,20260909
1072,65,Female,No religion,Divorced,No,Had COVID,3,,,20260909
1073,48,Female,Christian,Single,Yes,None,4,,,20260909
1074,61,Female,Muslim,Married,No,Bereaved,1,,,20260909
1075,71,Male,No religion,Married,No,None,1,,,20260909
1076,37,Male,No religion,Single,No,Bereaved,2,,,20260909
1077,57,Female,Muslim,Married,No,Bereaved,2,,,20260909
1078,75,Male,Not answered,Married,No,Bereaved,3,,,20260909
1079,45,Female,Christian,Married,Yes,None,1,,,20260909
1080,42,Male,No religion,Divorced,No,Long COVID,2,,,20260909
1081,72,Male,Hindu,Single,No,Had COVID,2,,,20260909
1082,58,Male,Christian,Married,No,None,2,,,20260909
1083,55,Male,Christian,Married,Yes,Long COVID,2,,,20260909
1084,21,Female,Christian,Single,No,Had COVID,4,,,20260909
1085,53,Male,Christian,Married,No,None,2,,,20260909
1086,44,Male,Christian,Single,Yes,None,3,,,20260909
1087,59,Male,Christian,Divorced,No,Bereaved,4,,,20260909
1088,65,Male,Christian,Married,No,None,1,,,20260909
1089,24,Female,No religion,Single,No,Had COVID,3,,,20260909
1090,38,Female,No religion,Single,Yes,None,1,,,20260909
1091,53,Female,No religion,Single,No,None,4,,,20260909
1092,56,Male,Christian,Married,No,Had COVID,1,,,20260909
1093,21,Male,Muslim,Single,No,Had COVID,1,,,20260909
1094,35,Female,No religion,Married,No,Had COVID,2,,,20260909
1095,64,Male,No religion,Married,No,Had COVID,2,,,20260909
1096,48,Male,Buddhist,Married,Yes,None,1,,,20260909
1097,57,Male,No religion,Married,Yes,Had COVID,3,3,Communitarianism,20260909
1098,81,Male,Christian,Widowed,No,None,3,,,20260909
1099,60,Female,Christian,Married,No,None,2,,,20260909
1100,45,Female,Hindu,Married,Yes,Had COVID,4,5,Institutional Trust and Technocratic Governance,20260909
1101,43,Male,No religion,Married,Yes,None,2,,,20260909
1102,47,Female,Hindu,Married,No,None,4,,,20260909
1103,84,Male,No religion,Married,No,Bereaved,2,3,Communitarianism,20260909
1104,83,Male,Christian,Married,No,Had COVID,2,,,20260909
1105,40,Female,Muslim,Divorced,Yes,None,1,,,20260909
1106,40,Male,Christian,Single,No,Bereaved,1,,,20260909
1107,18,Male,Christian,Single,No,None,2,,,20260909
1108,57,Male,Christian,Married,No,Had COVID,1,,,20260909
1109,64,Female,Christian,Married,No,Had COVID,2,,,20260909
1110,56,Female,No religion,Married,Yes,Had COVID,3,,,20260909
1111,24,Female,No religion,Single,No,Had COVID,2,,,20260909
1112,73,Female,Muslim,Married,No,None,4,2,Libertarianism,20260909
1113,35,Male,Christian,Married,No,Had COVID,1,,,20260909
1114,70,Male,No religion,Divorced,No,None,2,,,20260909
1115,66,Female,Christian,Widowed,No,None,3,,,20260909
1116,61,Male,Christian,Married,No,Had COVID,1,,,20260909
1117,46,Male,Muslim,Married,No,None,4,,,20260909
1118,90,Male,No religion,Married,No,None,1,,,20260909
1119,63,Male,Christian,Married,No,None,2,,,20260909
1120,41,Female,No religion,Divorced,No,None,4,,,20260909
1121,28,Female,No religion,Divorced,No,Had COVID,1,,,20260909
1122,32,Female,Not answered,Married,No,None,2,,,20260909
1123,38,Male,Christian,Married,Yes,Bereaved,2,,,20260909
1124,55,Female,No religion,Married,No,None,2,,,20260909
1125,27,Female,No religion,Married,No,None,3,,,20260909
1126,38,Male,Hindu,Married,Yes,Had COVID,4,,,20260909
1127,78,Female,No religion,Married,No,None,1,,,20260909
1128,35,Female,No religion,Married,Yes,Had COVID,2,,,20260909
1129,58,Male,Jewish,Separated,No,None,4,,,20260909
1130,76,Male,Christian,Married,No,None,2,,,20260909
1131,56,Male,No religion,Divorced,Yes,Had COVID,3,,,20260909
1132,65,Female,No religion,Divorced,No,Had COVID,4,,,20260909
1133,21,Male,No religion,Single,No,Had COVID,2,,,20260909
1134,36,Female,No religion,Married,No,Had COVID,3,,,20260909
1135,59,Female,Muslim,Married,No,None,3,,,20260909
1136,22,Female,Christian,Single,No,Had COVID,4,,,20260909
1137,53,Male,Christian,Divorced,No,Had COVID,4,,,20260909
1138,71,Female,Not answered,Divorced,No,Bereaved,3,,,20260909
1139,22,Female,Not answered,Single,No,Had COVID,2,,,20260909
1140,60,Female,Christian,Single,Yes,Had COVID,2,,,20260909
1141,43,Male,No religion,Married,No,None,1,,,20260909
1142,59,Male,Christian,Married,No,Had COVID,1,,,20260909
1143,25,Male,No religion,Married,No,Had COVID,1,,,20260909
1144,22,Female,Muslim,Single,No,None,4,5,Institutional Trust and Technocratic Governance,20260909
1145,84,Female,Not answered,Single,No,Bereaved,4,,,20260909
1146,44,Male,Christian,Married,Yes,Bereaved,3,,,20260909
1147,21,Male,Christian,Single,No,Had COVID,2,,,20260909
1148,75,Female,Christian,Widowed,No,None,4,,,20260909
1149,31,Male,No religion,Single,Yes,Had COVID,1,,,20260909
1150,62,Male,No religion,Divorced,No,Bereaved,2,2,Libertarianism,20260909
1151,59,Female,Christian,Divorced,No,None,1,,,20260909
1152,19,Female,Muslim,Single,No,None,1,3,Communitarianism,20260909
1153,66,Female,No religion,Widowed,No,None,4,,,20260909
1154,70,Female,Christian,Married,No,None,2,,,20260909
1155,66,Female,Christian,Divorced,No,None,3,,,20260909
1156,34,Female,No religion,Divorced,Yes,None,2,,,20260909
1157,48,Male,No religion,Single,Yes,Long COVID,2,,,20260909
1158,65,Female,No religion,Married,No,Had COVID,2,,,20260909
1159,50,Male,Christian,Married,No,Had COVID,1,,,20260909
1160,58,Male,Muslim,Married,No,Had COVID,3,,,20260909
1161,61,Female,No religion,Married,No,Had COVID,2,,,20260909
1162,20,Male,No religion,Married,No,None,4,,,20260909
1163,61,Male,No religion,Single,No,None,2,,,20260909
1164,28,Female,Christian,Single,No,None,1,,,20260909
1165,47,Female,Christian,Married,Yes,Had COVID,1,,,20260909
1166,38,Male,No religion,Married,Yes,None,4,,,20260909
1167,64,Female,Christian,Married,No,Long COVID,3,,,20260909
1168,20,Male,Christian,Single,No,Bereaved,4,,,20260909
1169,74,Female,Not answered,Divorced,No,Had COVID,3,,,20260909
1170,21,Female,No religion,Single,No,None,4,,,20260909
1171,60,Male,Christian,Married,No,None,4,,,20260909
1172,25,Male,Not answered,Single,No,Had COVID,3,,,20260909
1173,26,Male,No religion,Divorced,No,Had COVID,3,,,20260909
1174,71,Male,Christian,Married,No,Bereaved,2,,,20260909
1175,18,Female,Christian,Single,No,None,4,,,20260909
1176,56,Male,No religion,Single,No,None,2,,,20260909
1177,28,Female,No religion,Single,No,Had COVID,2,,,20260909
1178,38,Male,No religion,Single,Yes,Had COVID,4,,,20260909
1179,58,Male,Christian,Married,No,Had COVID,1,3,Communitarianism,20260909
1180,50,Male,No religion,Married,No,None,3,,,20260909
1181,59,Male,Christian,Divorced,No,None,1,,,20260909
1182,59,Male,Not answered,Married,No,Long COVID,2,,,20260909
1183,21,Male,Buddhist,Married,No,None,3,,,20260909
1184,25,Female,Sikh,Married,No,Had COVID,3,,,20260909
1185,41,Male,No religion,Single,Yes,Had COVID,2,,,20260909
1186,36,Female,No religion,Married,Yes,Had COVID,1,,,20260909
1187,71,Female,Christian,Widowed,No,None,1,,,20260909
1188,19,Female,Christian,Single,No,Had COVID,3,,,20260909
1189,70,Female,Not answered,Single,Yes,Had COVID,2,,,20260909
1190,60,Male,Not answered,Separated,No,Bereaved,4,,,20260909
1191,46,Male,No religion,Married,No,Had COVID,4,,,20260909
1192,41,Male,No religion,Divorced,Yes,Had COVID,3,,,20260909
1193,55,Female,Christian,Married,Yes,Long COVID,1,,,20260909
1194,30,Male,Christian,Single,Yes,None,2,,,20260909
1195,36,Female,Christian,Married,Yes,None,3,,,20260909
1196,50,Female,Christian,Married,No,Bereaved,1,,,20260909
1197,25,Female,No religion,Single,Yes,None,3,,,20260909
1198,19,Male,No religion,Single,No,None,3,,,20260909
1199,63,Male,No religion,Married,No,Had COVID,1,,,20260909
1200,77,Female,No religion,Married,No,Bereaved,4,,,20260909
1201,52,Female,Christian,Married,No,Had COVID,4,,,20260909
1202,82,Female,Christian,Married,No,None,4,,,20260909
1203,79,Female,Christian,Married,No,Bereaved,1,,,20260909
1204,33,Male,Christian,Single,No,Had COVID,3,5,Institutional Trust and Technocratic Governance,20260909
1205,33,Male,Christian,Single,No,Had COVID,3,,,20260909
1206,29,Male,Christian,Married,No,Had COVID,3,,,20260909
1207,58,Female,Muslim,Married,No,None,2,,,20260909
1208,48,Male,Christian,Married,No,None,1,,,20260909
1209,82,Female,Not answered,Widowed,No,None,3,2,Libertarianism,20260909
1210,41,Female,No religion,Married,No,Long COVID,2,,,20260909
1211,22,Female,No religion,Single,No,None,2,,,20260909
1212,29,Female,Not answered,Single,Yes,None,3,,,20260909
1213,37,Female,No religion,Married,No,Had COVID,2,,,20260909
1214,27,Female,No religion,Married,Yes,Had COVID,4,,,20260909
1215,67,Male,No religion,Widowed,No,Had COVID,1,,,20260909
1216,85,Female,No religion,Divorced,No,Had COVID,1,,,20260909
1217,38,Male,Christian,Married,No,None,1,,,20260909
1218,62,Female,No religion,Widowed,No,None,1,,,20260909
1219,35,Female,Muslim,Married,No,None,3,,,20260909
1220,25,Female,No religion,Single,No,Had COVID,4,,,20260909
1221,60,Female,No religion,Married,No,Had COVID,3,,,20260909
1222,37,Male,Christian,Married,No,None,2,,,20260909
1223,58,Male,Sikh,Divorced,No,Had COVID,4,,,20260909
1224,62,Male,No religion,Married,No,None,1,,,20260909
1225,70,Male,Christian,Widowed,No,None,3,,,20260909
1226,80,Female,Buddhist,Widowed,No,Bereaved,2,3,Communitarianism,20260909
1227,46,Male,Christian,Married,Yes,None,1,,,20260909
1228,26,Female,No religion,Single,No,Had COVID,1,,,20260909
1229,65,Male,No religion,Married,No,Had COVID,4,,,20260909
1230,21,Female,Christian,Single,No,Had COVID,3,,,20260909
1231,53,Male,Christian,Separated,No,Had COVID,1,,,20260909
1232,75,Female,Christian,Married,No,None,1,,,20260909
1233,55,Female,No religion,Married,No,Bereaved,1,1,Scientific Rationalism,20260909
1234,52,Male,No religion,Married,No,None,4,,,20260909
1235,47,Male,Muslim,Married,Yes,Had COVID,1,,,20260909
1236,65,Female,Not answered,Divorced,No,Had COVID,1,,,20260909
1237,60,Female,Christian,Married,Yes,None,2,,,20260909
1238,60,Female,Christian,Divorced,No,Had COVID,4,,,20260909
1239,48,Male,Christian,Married,No,Had COVID,1,,,20260909
1240,58,Female,No religion,Married,No,None,4,,,20260909
1241,69,Female,Christian,Married,No,Long COVID,1,,,20260909
1242,71,Male,No religion,Married,No,None,3,,,20260909
1243,33,Female,Christian,Married,No,Had COVID,2,,,20260909
1244,41,Female,Other religion,Married,No,Bereaved,1,,,20260909
1245,59,Female,Christian,Single,No,None,2,,,20260909
1246,44,Female,Muslim,Married,Yes,None,3,,,20260909
1247,52,Female,No religion,Married,No,Bereaved,2,,,20260909
1248,65,Female,Christian,Widowed,No,Had COVID,3,,,20260909
1249,44,Female,No religion,Married,No,Had COVID,1,,,20260909
1250,44,Male,No religion,Married,No,Long COVID,2,,,20260909
1251,46,Female,No religion,Married,Yes,None,1,,,20260909
1252,22,Male,No religion,Single,No,Long COVID,4,,,20260909
1253,26,Male,Christian,Divorced,No,None,3,,,20260909
1254,48,Male,Christian,Single,No,None,4,1,Scientific Rationalism,20260909
1255,60,Female,No religion,Married,No,None,2,,,20260909
1256,73,Female,Christian,Widowed,No,None,2,,,20260909
1257,34,Male,Christian,Single,Yes,None,1,,,20260909
1258,64,Male,Not answered,Married,No,None,2,1,Scientific Rationalism,20260909
1259,20,Female,Christian,Single,No,Long COVID,3,,,20260909
1260,27,Female,Christian,Married,Yes,Bereaved,3,,,20260909
1261,64,Female,Christian,Married,No,Long COVID,2,,,20260909
1262,72,Male,Christian,Married,No,None,1,,,20260909
1263,45,Male,No religion,Separated,Yes,None,2,,,20260909
1264,22,Female,No religion,Single,No,None,1,,,20260909
1265,31,Male,Christian,Single,No,None,3,,,20260909
1266,37,Female,Christian,Married,Yes,None,4,,,20260909
1267,37,Female,No religion,Married,Yes,None,3,,,20260909
1268,25,Male,Christian,Single,No,None,3,2,Libertarianism,20260909
1269,18,Male,Christian,Single,No,None,4,,,20260909
1270,90,Male,No religion,Married,No,Bereaved,2,,,20260909
1271,76,Male,No religion,Married,No,Had COVID,2,,,20260909
1272,49,Female,Christian,Single,No,Had COVID,4,,,20260909
1273,61,Male,Muslim,Married,No,None,4,,,20260909
1274,43,Female,No religion,Single,Yes,None,4,,,20260909
1275,32,Female,No religion,Single,Yes,Had COVID,1,,,20260909
1276,90,Female,Christian,Married,No,Had COVID,1,,,20260909
1277,57,Female,Christian,Married,No,Had COVID,2,,,20260909
1278,38,Male,No religion,Married,No,Had COVID,2,,,20260909
1279,45,Male,Not answered,Married,No,Had COVID,2,,,20260909
1280,75,Female,No religion,Single,No,Had COVID,3,,,20260909
1281,45,Male,Not answered,Single,Yes,Had COVID,4,,,20260909
1282,27,Male,No religion,Single,Yes,None,3,,,20260909
1283,53,Male,No religion,Married,No,Had COVID,3,,,20260909
1284,43,Female,Christian,Divorced,No,None,4,,,20260909
1285,40,Female,Christian,Married,Yes,Bereaved,1,,,20260909
1286,51,Male,Christian,Married,No,None,4,,,20260909
1287,56,Female,Christian,Married,No,None,4,,,20260909
1288,59,Female,No religion,Married,No,Had COVID,2,,,20260909
1289,77,Male,Other religion,Married,No,Had COVID,1,,,20260909
1290,31,Female,No religion,Divorced,No,None,2,,,20260909
1291,79,Female,Muslim,Married,No,None,2,,,20260909
1292,86,Male,Hindu,Widowed,No,Had COVID,2,,,20260909
1293,61,Female,Other religion,Married,No,None,3,,,20260909
1294,42,Female,Christian,Single,No,None,4,,,20260909
1295,81,Female,Christian,Widowed,No,None,3,4,Conspiracy Ideation,20260909
1296,18,Male,Not answered,Single,No,None,2,,,20260909
1297,46,Female,Christian,Married,No,Bereaved,1,,,20260909
1298,71,Female,No religion,Married,No,None,2,,,20260909
1299,34,Female,No religion,Single,No,None,1,,,20260909
1300,27,Female,Christian,Married,No,None,2,,,20260909
1301,35,Male,Muslim,Single,Yes,Had COVID,4,,,20260909
1302,47,Male,No religion,Married,No,Long COVID,3,,,20260909
1303,27,Female,Christian,Single,No,Had COVID,1,,,20260909
1304,32,Female,No religion,Single,No,None,4,,,20260909
1305,29,Male,No religion,Single,No,None,2,,,20260909
1306,63,Male,Other religion,Single,No,None,4,,,20260909
1307,78,Female,No religion,Widowed,No,None,1,,,20260909
1308,49,Female,No religion,Married,Yes,None,1,,,20260909
1309,67,Male,No religion,Single,No,Bereaved,2,,,20260909
1310,29,Male,Christian,Single,No,Bereaved,1,,,20260909
1311,51,Female,No religion,Married,No,None,2,,,20260909
1312,68,Female,No religion,Single,No,Had COVID,4,,,20260909
1313,40,Male,No religion,Single,No,Had COVID,3,,,20260909
1314,70,Male,Christian,Married,No,Bereaved,4,,,20260909
1315,33,Male,Muslim,Single,No,Had COVID,4,,,20260909
1316,59,Female,Christian,Married,No,Had COVID,2,,,20260909
1317,73,Male,Christian,Widowed,No,None,3,,,20260909
1318,26,Male,No religion,Married,No,Had COVID,2,,,20260909
1319,54,Male,Christian,Divorced,No,Bereaved,2,,,20260909
1320,43,Male,Christian,Single,No,None,3,,,20260909
1321,32,Male,Christian,Single,No,None,4,,,20260909
1322,20,Male,Christian,Married,No,Had COVID,4,,,20260909
1323,36,Male,Christian,Single,Yes,Bereaved,2,,,20260909
1324,39,Female,No religion,Single,No,Had COVID,1,,,20260909
1325,83,Male,No religion,Married,No,None,2,,,20260909
1326,41,Male,Christian,Single,No,Had COVID,2,,,20260909
1327,51,Female,Christian,Widowed,No,None,3,,,20260909
1328,78,Female,Christian,Widowed,No,None,1,,,20260909
1329,68,Male,Not answered,Married,No,Bereaved,2,,,20260909
1330,69,Female,No religion,Widowed,No,None,4,,,20260909
1331,41,Female,No religion,Married,Yes,None,4,,,20260909
1332,80,Female,No religion,Married,No,None,3,,,20260909
1333,68,Male,No religion,Married,No,None,1,,,20260909
1334,57,Male,No religion,Married,No,None,2,,,20260909
1335,42,Male,Christian,Divorced,No,Bereaved,3,2,Libertarianism,20260909
1336,18,Female,Hindu,Single,No,None,4,3,Communitarianism,20260909
1337,50,Male,No religion,Divorced,No,None,1,,,20260909
1338,54,Female,No religion,Married,No,Bereaved,3,,,20260909
1339,58,Male,No religion,Divorced,No,Long COVID,2,,,20260909
1340,55,Female,Christian,Widowed,No,Had COVID,4,,,20260909
1341,69,Male,Muslim,Widowed,No,None,3,,,20260909
1342,37,Female,Christian,Married,No,Long COVID,3,,,20260909
1343,47,Female,No religion,Single,Yes,None,3,5,Institutional Trust and Technocratic Governance,20260909
1344,47,Male,No religion,Married,Yes,Had COVID,2,,,20260909
1345,39,Male,No religion,Married,Yes,Had COVID,3,,,20260909
1346,58,Male,No religion,Divorced,No,Bereaved,4,2,Libertarianism,20260909
1347,53,Female,No religion,Married,No,None,4,,,20260909
1348,21,Male,Christian,Single,No,None,2,,,20260909
1349,56,Male,Christian,Separated,No,Had COVID,2,,,20260909
1350,32,Male,Muslim,Single,No,Had COVID,3,,,20260909
1351,70,Male,No religion,Widowed,No,None,3,,,20260909
1352,52,Female,No religion,Married,No,Had COVID,3,,,20260909
1353,18,Male,No religion,Single,No,Had COVID,4,4,Conspiracy Ideation,20260909
1354,26,Female,Christian,Single,No,Had COVID,1,,,20260909
1355,24,Male,Hindu,Single,No,None,2,,,20260909
1356,56,Female,Christian,Divorced,Yes,None,3,,,20260909
1357,54,Female,Muslim,Married,No,None,4,,,20260909
1358,25,Male,No religion,Married,No,None,4,,,20260909
1359,60,Male,No religion,Married,No,None,4,,,20260909
1360,35,Female,Christian,Married,Yes,None,4,,,20260909
1361,61,Male,No religion,Married,No,None,3,1,Scientific Rationalism,20260909
1362,67,Male,No religion,Married,Yes,None,3,,,20260909
1363,78,Male,Christian,Married,No,Had COVID,4,,,20260909
1364,63,Female,Christian,Divorced,No,None,4,,,20260909
1365,72,Female,Christian,Married,No,None,2,,,20260909
